date	practiceId	practiceListSize	newCases
2020-05-03	P87618	2037	0
2020-05-04	P87618	2037	0
2020-05-05	P87618	2037	0
2020-05-06	P87618	2037	0
2020-05-07	P87618	2037	0
2020-05-08	P87618	2037	0
2020-05-09	P87618	2037	0
2020-05-10	P87618	2037	0
2020-05-11	P87618	2037	0
2020-05-12	P87618	2037	0
2020-03-01	P87620	8947	0
2020-03-02	P87620	8947	0
2020-03-03	P87620	8947	0
2020-03-04	P87620	8947	0
2020-03-05	P87620	8947	0
2020-03-06	P87620	8947	0
2020-03-07	P87620	8947	0
2020-03-08	P87620	8947	0
2020-03-09	P87620	8947	0
2020-03-10	P87620	8947	0
2020-03-11	P87620	8947	0
2020-03-12	P87620	8947	0
2020-03-13	P87620	8947	0
2020-03-14	P87620	8947	0
2020-03-15	P87620	8947	0
2020-03-16	P87620	8947	0
2020-03-17	P87620	8947	0
2020-03-18	P87620	8947	0
2020-03-19	P87620	8947	0
2020-03-20	P87620	8947	0
2020-03-21	P87620	8947	0
2020-03-22	P87620	8947	0
2020-03-23	P87620	8947	0
2020-03-24	P87620	8947	0
2020-03-25	P87620	8947	0
2020-03-26	P87620	8947	0
2020-03-27	P87620	8947	0
2020-03-28	P87620	8947	0
2020-03-29	P87620	8947	0
2020-03-30	P87620	8947	0
2020-03-31	P87620	8947	0
2020-04-01	P87620	8947	0
2020-04-02	P87620	8947	0
2020-04-03	P87620	8947	0
2020-04-04	P87620	8947	0
2020-04-05	P87620	8947	0
2020-04-06	P87620	8947	0
2020-04-07	P87620	8947	0
2020-04-08	P87620	8947	0
2020-04-09	P87620	8947	0
2020-04-10	P87620	8947	0
2020-04-11	P87620	8947	0
2020-04-12	P87620	8947	0
2020-04-13	P87620	8947	0
2020-04-14	P87620	8947	1
2020-04-15	P87620	8947	0
2020-04-16	P87620	8947	0
2020-04-17	P87620	8947	0
2020-04-18	P87620	8947	0
2020-04-19	P87620	8947	0
2020-04-20	P87620	8947	0
2020-04-21	P87620	8947	0
2020-04-22	P87620	8947	0
2020-04-23	P87620	8947	0
2020-04-24	P87620	8947	0
2020-04-25	P87620	8947	0
2020-04-26	P87620	8947	0
2020-04-27	P87620	8947	0
2020-04-28	P87620	8947	0
2020-04-29	P87620	8947	0
2020-04-30	P87620	8947	0
2020-05-01	P87620	8947	0
2020-05-02	P87620	8947	0
2020-05-03	P87620	8947	0
2020-05-04	P87620	8947	0
2020-05-05	P87620	8947	0
2020-05-06	P87620	8947	0
2020-05-07	P87620	8947	0
2020-05-08	P87620	8947	0
2020-05-09	P87620	8947	0
2020-05-10	P87620	8947	0
2020-05-11	P87620	8947	0
2020-05-12	P87620	8947	0
2020-03-01	P87624	5117	0
2020-03-02	P87624	5117	0
2020-03-03	P87624	5117	0
2020-03-04	P87624	5117	0
2020-03-05	P87624	5117	0
2020-03-06	P87624	5117	0
2020-03-07	P87624	5117	0
2020-03-08	P87624	5117	0
2020-03-09	P87624	5117	0
2020-03-10	P87624	5117	0
2020-03-11	P87624	5117	0
2020-03-12	P87624	5117	0
2020-03-13	P87624	5117	0
2020-03-14	P87624	5117	0
2020-03-15	P87624	5117	0
2020-03-16	P87624	5117	0
2020-03-17	P87624	5117	0
2020-03-18	P87624	5117	0
2020-03-19	P87624	5117	0
2020-03-20	P87624	5117	0
2020-03-21	P87624	5117	0
2020-03-22	P87624	5117	0
2020-03-23	P87624	5117	0
2020-03-24	P87624	5117	0
2020-03-25	P87624	5117	0
2020-03-26	P87624	5117	0
2020-03-27	P87624	5117	0
2020-03-28	P87624	5117	0
2020-03-29	P87624	5117	0
2020-03-30	P87624	5117	1
2020-03-31	P87624	5117	0
2020-04-01	P87624	5117	0
2020-04-02	P87624	5117	0
2020-04-03	P87624	5117	0
2020-04-04	P87624	5117	0
2020-04-05	P87624	5117	0
2020-04-06	P87624	5117	0
2020-04-07	P87624	5117	0
2020-04-08	P87624	5117	0
2020-04-09	P87624	5117	0
2020-04-10	P87624	5117	0
2020-04-11	P87624	5117	0
2020-04-12	P87624	5117	0
2020-04-13	P87624	5117	1
2020-04-14	P87624	5117	0
2020-04-15	P87624	5117	0
2020-04-16	P87624	5117	0
2020-04-17	P87624	5117	0
2020-04-18	P87624	5117	0
2020-04-19	P87624	5117	0
2020-04-20	P87624	5117	1
2020-04-21	P87624	5117	0
2020-04-22	P87624	5117	0
2020-04-23	P87624	5117	0
2020-04-24	P87624	5117	0
2020-04-25	P87624	5117	0
2020-04-26	P87624	5117	0
2020-04-27	P87624	5117	0
2020-04-28	P87624	5117	1
2020-04-29	P87624	5117	0
2020-04-30	P87624	5117	0
2020-05-01	P87624	5117	1
2020-05-02	P87624	5117	0
2020-05-03	P87624	5117	0
2020-05-04	P87624	5117	0
2020-05-05	P87624	5117	0
2020-05-06	P87624	5117	0
2020-05-07	P87624	5117	0
2020-05-08	P87624	5117	0
2020-05-09	P87624	5117	0
2020-05-10	P87624	5117	0
2020-05-11	P87624	5117	0
2020-05-12	P87624	5117	0
2020-03-01	P87625	2354	0
2020-03-02	P87625	2354	0
2020-03-03	P87625	2354	0
2020-03-04	P87625	2354	0
2020-03-05	P87625	2354	0
2020-03-06	P87625	2354	0
2020-03-07	P87625	2354	0
2020-03-08	P87625	2354	0
2020-03-09	P87625	2354	0
2020-03-10	P87625	2354	0
2020-03-11	P87625	2354	0
2020-03-12	P87625	2354	0
2020-03-13	P87625	2354	0
2020-03-14	P87625	2354	0
2020-03-15	P87625	2354	0
2020-03-16	P87625	2354	0
2020-03-17	P87625	2354	0
2020-03-18	P87625	2354	0
2020-03-19	P87625	2354	0
2020-03-20	P87625	2354	0
2020-03-21	P87625	2354	0
2020-03-22	P87625	2354	0
2020-03-23	P87625	2354	0
2020-03-24	P87625	2354	0
2020-03-25	P87625	2354	0
2020-03-26	P87625	2354	0
2020-03-27	P87625	2354	0
2020-03-28	P87625	2354	0
2020-03-29	P87625	2354	0
2020-03-30	P87625	2354	0
2020-03-31	P87625	2354	0
2020-04-01	P87625	2354	0
2020-04-02	P87625	2354	0
2020-04-03	P87625	2354	0
2020-04-04	P87625	2354	0
2020-04-05	P87625	2354	0
2020-04-06	P87625	2354	0
2020-04-07	P87625	2354	0
2020-04-08	P87625	2354	0
2020-04-09	P87625	2354	0
2020-04-10	P87625	2354	0
2020-04-11	P87625	2354	0
2020-04-12	P87625	2354	0
2020-04-13	P87625	2354	0
2020-04-14	P87625	2354	0
2020-04-15	P87625	2354	0
2020-04-16	P87625	2354	0
2020-04-17	P87625	2354	0
2020-04-18	P87625	2354	0
2020-04-19	P87625	2354	0
2020-04-20	P87625	2354	0
2020-04-21	P87625	2354	1
2020-04-22	P87625	2354	0
2020-04-23	P87625	2354	0
2020-04-24	P87625	2354	0
2020-04-25	P87625	2354	0
2020-04-26	P87625	2354	0
2020-04-27	P87625	2354	1
2020-04-28	P87625	2354	0
2020-04-29	P87625	2354	0
2020-04-30	P87625	2354	0
2020-05-01	P87625	2354	0
2020-05-02	P87625	2354	0
2020-05-03	P87625	2354	0
2020-05-04	P87625	2354	0
2020-05-05	P87625	2354	0
2020-05-06	P87625	2354	0
2020-05-07	P87625	2354	0
2020-05-08	P87625	2354	0
2020-05-09	P87625	2354	0
2020-05-10	P87625	2354	0
2020-05-11	P87625	2354	0
2020-05-12	P87625	2354	0
2020-03-01	P87627	2990	0
2020-03-02	P87627	2990	0
2020-03-03	P87627	2990	0
2020-03-04	P87627	2990	0
2020-03-05	P87627	2990	0
2020-03-06	P87627	2990	0
2020-03-07	P87627	2990	0
2020-03-08	P87627	2990	0
2020-03-09	P87627	2990	0
2020-03-10	P87627	2990	0
2020-03-11	P87627	2990	0
2020-03-12	P87627	2990	0
2020-03-13	P87627	2990	0
2020-03-14	P87627	2990	0
2020-03-15	P87627	2990	0
2020-03-16	P87627	2990	0
2020-03-17	P87627	2990	0
2020-03-18	P87627	2990	0
2020-03-19	P87627	2990	0
2020-03-20	P87627	2990	0
2020-03-21	P87627	2990	0
2020-03-22	P87627	2990	0
2020-03-23	P87627	2990	0
2020-03-24	P87627	2990	0
2020-03-25	P87627	2990	0
2020-03-26	P87627	2990	0
2020-03-27	P87627	2990	0
2020-03-28	P87627	2990	0
2020-03-29	P87627	2990	0
2020-03-30	P87627	2990	0
2020-03-31	P87627	2990	0
2020-04-01	P87627	2990	0
2020-04-02	P87627	2990	0
2020-04-03	P87627	2990	0
2020-04-04	P87627	2990	0
2020-04-05	P87627	2990	0
2020-04-06	P87627	2990	0
2020-04-07	P87627	2990	0
2020-04-08	P87627	2990	0
2020-04-09	P87627	2990	0
2020-04-10	P87627	2990	0
2020-04-11	P87627	2990	0
2020-04-12	P87627	2990	0
2020-04-13	P87627	2990	1
2020-04-14	P87627	2990	0
2020-04-15	P87627	2990	0
2020-04-16	P87627	2990	0
2020-04-17	P87627	2990	0
2020-04-18	P87627	2990	0
2020-04-19	P87627	2990	0
2020-04-20	P87627	2990	0
2020-04-21	P87627	2990	0
2020-04-22	P87627	2990	0
2020-04-23	P87627	2990	0
2020-04-24	P87627	2990	0
2020-04-25	P87627	2990	0
2020-04-26	P87627	2990	0
2020-04-27	P87627	2990	0
2020-04-28	P87627	2990	1
2020-04-29	P87627	2990	0
2020-04-30	P87627	2990	0
2020-05-01	P87627	2990	0
2020-05-02	P87627	2990	0
2020-05-03	P87627	2990	0
2020-05-04	P87627	2990	0
2020-05-05	P87627	2990	0
2020-05-06	P87627	2990	0
2020-05-07	P87627	2990	0
2020-05-08	P87627	2990	0
2020-05-09	P87627	2990	0
2020-05-10	P87627	2990	0
2020-05-11	P87627	2990	0
2020-05-12	P87627	2990	0
2020-03-01	P87630	2818	0
2020-03-02	P87630	2818	0
2020-03-03	P87630	2818	0
2020-03-04	P87630	2818	0
2020-03-05	P87630	2818	0
2020-03-06	P87630	2818	0
2020-03-07	P87630	2818	0
2020-03-08	P87630	2818	0
2020-03-09	P87630	2818	0
2020-03-10	P87630	2818	0
2020-03-11	P87630	2818	0
2020-03-12	P87630	2818	0
2020-03-13	P87630	2818	0
2020-03-14	P87630	2818	0
2020-03-15	P87630	2818	0
2020-03-16	P87630	2818	0
2020-03-17	P87630	2818	0
2020-03-18	P87630	2818	0
2020-03-19	P87630	2818	0
2020-03-20	P87630	2818	0
2020-03-21	P87630	2818	0
2020-03-22	P87630	2818	0
2020-03-23	P87630	2818	1
2020-03-24	P87630	2818	0
2020-03-25	P87630	2818	0
2020-03-26	P87630	2818	0
2020-03-27	P87630	2818	0
2020-03-28	P87630	2818	0
2020-03-29	P87630	2818	0
2020-03-30	P87630	2818	0
2020-03-31	P87630	2818	0
2020-04-01	P87630	2818	0
2020-04-02	P87630	2818	0
2020-04-03	P87630	2818	0
2020-04-04	P87630	2818	0
2020-04-05	P87630	2818	0
2020-04-06	P87630	2818	0
2020-04-07	P87630	2818	0
2020-04-08	P87630	2818	0
2020-04-09	P87630	2818	0
2020-04-10	P87630	2818	0
2020-04-11	P87630	2818	0
2020-04-12	P87630	2818	0
2020-04-13	P87630	2818	0
2020-04-14	P87630	2818	0
2020-04-15	P87630	2818	0
2020-04-16	P87630	2818	0
2020-04-17	P87630	2818	2
2020-04-18	P87630	2818	0
2020-04-19	P87630	2818	0
2020-04-20	P87630	2818	0
2020-04-21	P87630	2818	0
2020-04-22	P87630	2818	0
2020-04-23	P87630	2818	0
2020-04-24	P87630	2818	0
2020-04-25	P87630	2818	0
2020-04-26	P87630	2818	0
2020-04-27	P87630	2818	0
2020-04-28	P87630	2818	0
2020-04-29	P87630	2818	0
2020-04-30	P87630	2818	2
2020-05-01	P87630	2818	1
2020-05-02	P87630	2818	0
2020-05-03	P87630	2818	0
2020-05-04	P87630	2818	0
2020-05-05	P87630	2818	0
2020-05-06	P87630	2818	0
2020-05-07	P87630	2818	0
2020-05-08	P87630	2818	0
2020-05-09	P87630	2818	0
2020-05-10	P87630	2818	0
2020-05-11	P87630	2818	0
2020-05-12	P87630	2818	0
2020-03-01	P87634	9629	0
2020-03-02	P87634	9629	0
2020-03-03	P87634	9629	0
2020-03-04	P87634	9629	0
2020-03-05	P87634	9629	0
2020-03-06	P87634	9629	0
2020-03-07	P87634	9629	0
2020-03-08	P87634	9629	0
2020-03-09	P87634	9629	0
2020-03-10	P87634	9629	0
2020-03-11	P87634	9629	0
2020-03-12	P87634	9629	0
2020-03-13	P87634	9629	0
2020-03-14	P87634	9629	0
2020-03-15	P87634	9629	0
2020-03-16	P87634	9629	0
2020-03-17	P87634	9629	0
2020-03-18	P87634	9629	0
2020-03-19	P87634	9629	0
2020-03-20	P87634	9629	1
2020-03-21	P87634	9629	0
2020-03-22	P87634	9629	0
2020-03-23	P87634	9629	0
2020-03-24	P87634	9629	1
2020-03-25	P87634	9629	0
2020-03-26	P87634	9629	0
2020-03-27	P87634	9629	0
2020-03-28	P87634	9629	0
2020-03-29	P87634	9629	0
2020-03-30	P87634	9629	1
2020-03-31	P87634	9629	1
2020-04-01	P87634	9629	0
2020-04-02	P87634	9629	0
2020-04-03	P87634	9629	0
2020-04-04	P87634	9629	0
2020-04-05	P87634	9629	1
2020-04-06	P87634	9629	0
2020-04-07	P87634	9629	0
2020-04-08	P87634	9629	0
2020-04-09	P87634	9629	0
2020-04-10	P87634	9629	0
2020-04-11	P87634	9629	0
2020-04-12	P87634	9629	0
2020-04-13	P87634	9629	0
2020-04-14	P87634	9629	0
2020-04-15	P87634	9629	0
2020-04-16	P87634	9629	0
2020-04-17	P87634	9629	0
2020-04-18	P87634	9629	0
2020-04-19	P87634	9629	0
2020-04-20	P87634	9629	1
2020-04-21	P87634	9629	2
2020-04-22	P87634	9629	0
2020-04-23	P87634	9629	0
2020-04-24	P87634	9629	0
2020-04-25	P87634	9629	0
2020-04-26	P87634	9629	0
2020-04-27	P87634	9629	0
2020-04-28	P87634	9629	0
2020-04-29	P87634	9629	1
2020-04-30	P87634	9629	0
2020-05-01	P87634	9629	1
2020-05-02	P87634	9629	1
2020-05-03	P87634	9629	0
2020-05-04	P87634	9629	0
2020-05-05	P87634	9629	0
2020-05-06	P87634	9629	1
2020-05-07	P87634	9629	0
2020-05-08	P87634	9629	0
2020-05-09	P87634	9629	0
2020-05-10	P87634	9629	0
2020-05-11	P87634	9629	0
2020-05-12	P87634	9629	0
2020-03-01	P87639	2988	0
2020-03-02	P87639	2988	0
2020-03-03	P87639	2988	0
2020-03-04	P87639	2988	0
2020-03-05	P87639	2988	0
2020-03-06	P87639	2988	0
2020-03-07	P87639	2988	0
2020-03-08	P87639	2988	0
2020-03-09	P87639	2988	0
2020-03-10	P87639	2988	0
2020-03-11	P87639	2988	0
2020-03-12	P87639	2988	0
2020-03-13	P87639	2988	0
2020-03-14	P87639	2988	0
2020-03-15	P87639	2988	0
2020-03-16	P87639	2988	0
2020-03-17	P87639	2988	0
2020-03-18	P87639	2988	0
2020-03-19	P87639	2988	0
2020-03-20	P87639	2988	0
2020-03-21	P87639	2988	0
2020-03-22	P87639	2988	0
2020-03-23	P87639	2988	0
2020-03-24	P87639	2988	0
2020-03-25	P87639	2988	0
2020-03-26	P87639	2988	0
2020-03-27	P87639	2988	0
2020-03-28	P87639	2988	0
2020-03-29	P87639	2988	0
2020-03-30	P87639	2988	0
2020-03-31	P87639	2988	0
2020-04-01	P87639	2988	0
2020-04-02	P87639	2988	0
2020-04-03	P87639	2988	0
2020-04-04	P87639	2988	0
2020-04-05	P87639	2988	0
2020-04-06	P87639	2988	0
2020-04-07	P87639	2988	0
2020-04-08	P87639	2988	0
2020-04-09	P87639	2988	0
2020-04-10	P87639	2988	0
2020-04-11	P87639	2988	0
2020-04-12	P87639	2988	0
2020-04-13	P87639	2988	0
2020-04-14	P87639	2988	0
2020-04-15	P87639	2988	0
2020-04-16	P87639	2988	0
2020-04-17	P87639	2988	0
2020-04-18	P87639	2988	0
2020-04-19	P87639	2988	0
2020-04-20	P87639	2988	0
2020-04-21	P87639	2988	0
2020-04-22	P87639	2988	0
2020-04-23	P87639	2988	0
2020-04-24	P87639	2988	0
2020-04-25	P87639	2988	0
2020-04-26	P87639	2988	0
2020-04-27	P87639	2988	0
2020-04-28	P87639	2988	0
2020-04-29	P87639	2988	0
2020-04-30	P87639	2988	0
2020-05-01	P87639	2988	0
2020-05-02	P87639	2988	0
2020-05-03	P87639	2988	0
2020-05-04	P87639	2988	0
2020-05-05	P87639	2988	0
2020-05-06	P87639	2988	0
2020-05-07	P87639	2988	0
2020-05-08	P87639	2988	0
2020-05-09	P87639	2988	0
2020-05-10	P87639	2988	0
2020-05-11	P87639	2988	0
2020-05-12	P87639	2988	0
2020-03-01	P87649	2720	0
2020-03-02	P87649	2720	0
2020-03-03	P87649	2720	0
2020-03-04	P87649	2720	0
2020-03-05	P87649	2720	0
2020-03-06	P87649	2720	0
2020-03-07	P87649	2720	0
2020-03-08	P87649	2720	0
2020-03-09	P87649	2720	0
2020-03-10	P87649	2720	0
2020-03-11	P87649	2720	0
2020-03-12	P87649	2720	0
2020-03-13	P87649	2720	0
2020-03-14	P87649	2720	0
2020-03-15	P87649	2720	0
2020-03-16	P87649	2720	0
2020-03-17	P87649	2720	0
2020-03-18	P87649	2720	0
2020-03-19	P87649	2720	0
2020-03-20	P87649	2720	0
2020-03-21	P87649	2720	0
2020-03-22	P87649	2720	0
2020-03-23	P87649	2720	0
2020-03-24	P87649	2720	0
2020-03-25	P87649	2720	0
2020-03-26	P87649	2720	0
2020-03-27	P87649	2720	0
2020-03-28	P87649	2720	0
2020-03-29	P87649	2720	0
2020-03-30	P87649	2720	0
2020-03-31	P87649	2720	0
2020-04-01	P87649	2720	0
2020-04-02	P87649	2720	0
2020-04-03	P87649	2720	0
2020-04-04	P87649	2720	0
2020-04-05	P87649	2720	0
2020-04-06	P87649	2720	0
2020-04-07	P87649	2720	0
2020-04-08	P87649	2720	0
2020-04-09	P87649	2720	0
2020-04-10	P87649	2720	0
2020-04-11	P87649	2720	0
2020-04-12	P87649	2720	0
2020-04-13	P87649	2720	0
2020-04-14	P87649	2720	0
2020-04-15	P87649	2720	0
2020-04-16	P87649	2720	0
2020-04-17	P87649	2720	0
2020-04-18	P87649	2720	0
2020-04-19	P87649	2720	0
2020-04-20	P87649	2720	0
2020-04-21	P87649	2720	1
2020-04-22	P87649	2720	1
2020-04-23	P87649	2720	0
2020-04-24	P87649	2720	0
2020-04-25	P87649	2720	1
2020-04-26	P87649	2720	0
2020-04-27	P87649	2720	0
2020-04-28	P87649	2720	0
2020-04-29	P87649	2720	0
2020-04-30	P87649	2720	0
2020-05-01	P87649	2720	1
2020-05-02	P87649	2720	0
2020-05-03	P87649	2720	0
2020-05-04	P87649	2720	0
2020-05-05	P87649	2720	0
2020-05-06	P87649	2720	0
2020-05-07	P87649	2720	0
2020-05-08	P87649	2720	0
2020-05-09	P87649	2720	0
2020-05-10	P87649	2720	0
2020-05-11	P87649	2720	0
2020-05-12	P87649	2720	0
2020-03-01	P87651	5467	0
2020-03-02	P87651	5467	0
2020-03-03	P87651	5467	0
2020-03-04	P87651	5467	0
2020-03-05	P87651	5467	0
2020-03-06	P87651	5467	0
2020-03-07	P87651	5467	0
2020-03-08	P87651	5467	0
2020-03-09	P87651	5467	0
2020-03-10	P87651	5467	0
2020-03-11	P87651	5467	0
2020-03-12	P87651	5467	0
2020-03-13	P87651	5467	0
2020-03-14	P87651	5467	0
2020-03-15	P87651	5467	0
2020-03-16	P87651	5467	0
2020-03-17	P87651	5467	0
2020-03-18	P87651	5467	0
2020-03-19	P87651	5467	0
2020-03-20	P87651	5467	0
2020-03-21	P87651	5467	0
2020-03-22	P87651	5467	0
2020-03-23	P87651	5467	0
2020-03-24	P87651	5467	0
2020-03-25	P87651	5467	0
2020-03-26	P87651	5467	0
2020-03-27	P87651	5467	0
2020-03-28	P87651	5467	0
2020-03-29	P87651	5467	0
2020-03-30	P87651	5467	0
2020-03-31	P87651	5467	0
2020-04-01	P87651	5467	0
2020-04-02	P87651	5467	0
2020-04-03	P87651	5467	0
2020-04-04	P87651	5467	0
2020-04-05	P87651	5467	0
2020-04-06	P87651	5467	0
2020-04-07	P87651	5467	0
2020-04-08	P87651	5467	0
2020-04-09	P87651	5467	0
2020-04-10	P87651	5467	0
2020-04-11	P87651	5467	0
2020-04-12	P87651	5467	0
2020-04-13	P87651	5467	0
2020-04-14	P87651	5467	0
2020-04-15	P87651	5467	0
2020-04-16	P87651	5467	0
2020-04-17	P87651	5467	0
2020-04-18	P87651	5467	0
2020-04-19	P87651	5467	0
2020-04-20	P87651	5467	0
2020-04-21	P87651	5467	0
2020-04-22	P87651	5467	0
2020-04-23	P87651	5467	0
2020-04-24	P87651	5467	1
2020-04-25	P87651	5467	0
2020-04-26	P87651	5467	0
2020-04-27	P87651	5467	0
2020-04-28	P87651	5467	2
2020-04-29	P87651	5467	0
2020-04-30	P87651	5467	0
2020-05-01	P87651	5467	0
2020-05-02	P87651	5467	0
2020-05-03	P87651	5467	0
2020-05-04	P87651	5467	0
2020-05-05	P87651	5467	0
2020-05-06	P87651	5467	0
2020-05-07	P87651	5467	0
2020-05-08	P87651	5467	0
2020-05-09	P87651	5467	0
2020-05-10	P87651	5467	0
2020-05-11	P87651	5467	0
2020-05-12	P87651	5467	0
2020-03-01	P87652	1968	0
2020-03-02	P87652	1968	0
2020-03-03	P87652	1968	0
2020-03-04	P87652	1968	0
2020-03-05	P87652	1968	0
2020-03-06	P87652	1968	0
2020-03-07	P87652	1968	0
2020-03-08	P87652	1968	0
2020-03-09	P87652	1968	0
2020-03-10	P87652	1968	0
2020-03-11	P87652	1968	0
2020-03-12	P87652	1968	0
2020-03-13	P87652	1968	0
2020-03-14	P87652	1968	0
2020-03-15	P87652	1968	0
2020-03-16	P87652	1968	0
2020-03-17	P87652	1968	0
2020-03-18	P87652	1968	0
2020-03-19	P87652	1968	0
2020-03-20	P87652	1968	0
2020-03-21	P87652	1968	0
2020-03-22	P87652	1968	0
2020-03-23	P87652	1968	0
2020-03-24	P87652	1968	0
2020-03-25	P87652	1968	0
2020-03-26	P87652	1968	0
2020-03-27	P87652	1968	0
2020-03-28	P87652	1968	0
2020-03-29	P87652	1968	0
2020-03-30	P87652	1968	0
2020-03-31	P87652	1968	0
2020-04-01	P87652	1968	0
2020-04-02	P87652	1968	0
2020-04-03	P87652	1968	0
2020-04-04	P87652	1968	0
2020-04-05	P87652	1968	0
2020-04-06	P87652	1968	0
2020-04-07	P87652	1968	0
2020-04-08	P87652	1968	0
2020-04-09	P87652	1968	0
2020-04-10	P87652	1968	0
2020-04-11	P87652	1968	0
2020-04-12	P87652	1968	0
2020-04-13	P87652	1968	0
2020-04-14	P87652	1968	0
2020-04-15	P87652	1968	0
2020-04-16	P87652	1968	0
2020-04-17	P87652	1968	0
2020-04-18	P87652	1968	0
2020-04-19	P87652	1968	0
2020-04-20	P87652	1968	0
2020-04-21	P87652	1968	0
2020-04-22	P87652	1968	0
2020-04-23	P87652	1968	0
2020-04-24	P87652	1968	0
2020-04-25	P87652	1968	0
2020-04-26	P87652	1968	0
2020-04-27	P87652	1968	0
2020-04-28	P87652	1968	0
2020-04-29	P87652	1968	0
2020-04-30	P87652	1968	0
2020-05-01	P87652	1968	0
2020-05-02	P87652	1968	0
2020-05-03	P87652	1968	0
2020-05-04	P87652	1968	0
2020-05-05	P87652	1968	0
2020-05-06	P87652	1968	0
2020-05-07	P87652	1968	0
2020-05-08	P87652	1968	0
2020-05-09	P87652	1968	0
2020-05-10	P87652	1968	0
2020-05-11	P87652	1968	0
2020-05-12	P87652	1968	0
2020-03-01	P87654	5625	0
2020-03-02	P87654	5625	0
2020-03-03	P87654	5625	0
2020-03-04	P87654	5625	0
2020-03-05	P87654	5625	0
2020-03-06	P87654	5625	0
2020-03-07	P87654	5625	0
2020-03-08	P87654	5625	0
2020-03-09	P87654	5625	0
2020-03-10	P87654	5625	0
2020-03-11	P87654	5625	0
2020-03-12	P87654	5625	0
2020-03-13	P87654	5625	0
2020-03-14	P87654	5625	0
2020-03-15	P87654	5625	0
2020-03-16	P87654	5625	0
2020-03-17	P87654	5625	0
2020-03-18	P87654	5625	0
2020-03-19	P87654	5625	0
2020-03-20	P87654	5625	0
2020-03-21	P87654	5625	0
2020-03-22	P87654	5625	0
2020-03-23	P87654	5625	0
2020-03-24	P87654	5625	0
2020-03-25	P87654	5625	0
2020-03-26	P87654	5625	0
2020-03-27	P87654	5625	0
2020-03-28	P87654	5625	0
2020-03-29	P87654	5625	0
2020-03-30	P87654	5625	0
2020-03-31	P87654	5625	0
2020-04-01	P87654	5625	0
2020-04-02	P87654	5625	0
2020-04-03	P87654	5625	0
2020-04-04	P87654	5625	0
2020-04-05	P87654	5625	0
2020-04-06	P87654	5625	0
2020-04-07	P87654	5625	1
2020-04-08	P87654	5625	0
2020-04-09	P87654	5625	0
2020-04-10	P87654	5625	0
2020-04-11	P87654	5625	1
2020-04-12	P87654	5625	0
2020-04-13	P87654	5625	0
2020-04-14	P87654	5625	1
2020-04-15	P87654	5625	0
2020-04-16	P87654	5625	1
2020-04-17	P87654	5625	0
2020-04-18	P87654	5625	0
2020-04-19	P87654	5625	0
2020-04-20	P87654	5625	0
2020-04-21	P87654	5625	0
2020-04-22	P87654	5625	1
2020-04-23	P87654	5625	0
2020-04-24	P87654	5625	0
2020-04-25	P87654	5625	0
2020-04-26	P87654	5625	0
2020-04-27	P87654	5625	0
2020-04-28	P87654	5625	0
2020-04-29	P87654	5625	0
2020-04-30	P87654	5625	0
2020-05-01	P87654	5625	0
2020-05-02	P87654	5625	0
2020-05-03	P87654	5625	0
2020-05-04	P87654	5625	0
2020-05-05	P87654	5625	0
2020-05-06	P87654	5625	0
2020-05-07	P87654	5625	0
2020-05-08	P87654	5625	0
2020-05-09	P87654	5625	0
2020-05-10	P87654	5625	0
2020-05-11	P87654	5625	0
2020-05-12	P87654	5625	0
2020-03-01	P87657	2791	0
2020-03-02	P87657	2791	0
2020-03-03	P87657	2791	0
2020-03-04	P87657	2791	0
2020-03-05	P87657	2791	0
2020-03-06	P87657	2791	0
2020-03-07	P87657	2791	0
2020-03-08	P87657	2791	0
2020-03-09	P87657	2791	0
2020-03-10	P87657	2791	0
2020-03-11	P87657	2791	0
2020-03-12	P87657	2791	0
2020-03-13	P87657	2791	0
2020-03-14	P87657	2791	0
2020-03-15	P87657	2791	0
2020-03-16	P87657	2791	0
2020-03-17	P87657	2791	0
2020-03-18	P87657	2791	0
2020-03-19	P87657	2791	0
2020-03-20	P87657	2791	0
2020-03-21	P87657	2791	0
2020-03-22	P87657	2791	0
2020-03-23	P87657	2791	0
2020-03-24	P87657	2791	0
2020-03-25	P87657	2791	0
2020-03-26	P87657	2791	0
2020-03-27	P87657	2791	0
2020-03-28	P87657	2791	0
2020-03-29	P87657	2791	0
2020-03-30	P87657	2791	0
2020-03-31	P87657	2791	0
2020-04-01	P87657	2791	0
2020-04-02	P87657	2791	0
2020-04-03	P87657	2791	0
2020-04-04	P87657	2791	0
2020-04-05	P87657	2791	0
2020-04-06	P87657	2791	0
2020-04-07	P87657	2791	0
2020-04-08	P87657	2791	0
2020-04-09	P87657	2791	0
2020-04-10	P87657	2791	0
2020-04-11	P87657	2791	0
2020-04-12	P87657	2791	0
2020-04-13	P87657	2791	0
2020-04-14	P87657	2791	0
2020-04-15	P87657	2791	0
2020-04-16	P87657	2791	0
2020-04-17	P87657	2791	0
2020-04-18	P87657	2791	0
2020-04-19	P87657	2791	0
2020-04-20	P87657	2791	0
2020-04-21	P87657	2791	0
2020-04-22	P87657	2791	0
2020-04-23	P87657	2791	0
2020-04-24	P87657	2791	0
2020-04-25	P87657	2791	0
2020-04-26	P87657	2791	0
2020-04-27	P87657	2791	0
2020-04-28	P87657	2791	0
2020-04-29	P87657	2791	0
